ID,names,Excel Rows,Video Type,Captions,Video Width,Video Height,Frame Count,FPS,duration
2715,V2269,2269,WORD,take up,320.0,240.0,8.0,30.0,0.266666666667
2716,V2270,2270,WORD,talk (1),320.0,240.0,24.0,30.0,0.8
2717,V2271,2271,WORD,talk about,320.0,240.0,27.0,30.0,0.9
2718,V2272,2272,WORD,talk with,320.0,240.0,27.0,30.0,0.9
2719,V2273,2273,WORD,tall (1) ,320.0,240.0,17.0,30.0,0.566666666667
2720,V2274,2274,WORD,tall (2) ,320.0,240.0,7.0,30.0,0.233333333333
2721,V2275,2275,WORD,tank (military),320.0,240.0,15.0,30.0,0.5
2722,V2276,2276,WORD,tape (1) ,320.0,240.0,20.0,30.0,0.666666666667
2723,V2277,2277,WORD,tape (2) ,320.0,240.0,15.0,30.0,0.5
2724,V2278,2278,WORD,tea,320.0,240.0,15.0,30.0,0.5
2725,V2279,2279,WORD,teach,320.0,240.0,19.0,30.0,0.633333333333
2726,V2280,2280,WORD,team,320.0,240.0,15.0,30.0,0.5
2727,V2281,2281,WORD,tear (rip),320.0,240.0,7.0,30.0,0.233333333333
2728,V2283,2283,WORD,tease,320.0,240.0,31.0,30.0,1.03333333333
2729,V2284,2284,WORD,technical (acad.),320.0,240.0,25.0,30.0,0.833333333333
2730,V2285,2285,WORD,telepathy,320.0,240.0,14.0,30.0,0.466666666667
2731,V2286,2286,WORD,telephone,320.0,240.0,24.0,30.0,0.8
2732,V2287,2287,WORD,tell (1) ,320.0,240.0,23.0,31.4350797267,0.731666666667
2733,V2288,2288,WORD,tell (2) ,320.0,240.0,21.0,30.0,0.7
2734,V2289,2289,WORD,tell on,320.0,240.0,4.0,30.0,0.133333333333
2735,V2290,2290,WORD,temperature (1) ,320.0,240.0,17.0,30.0,0.566666666667
2736,V2291,2291,WORD,temperature (2) ,320.0,240.0,20.0,30.0,0.666666666667
2737,V2292,2292,WORD,temple,320.0,240.0,23.0,31.4350797267,0.731666666667
2738,V2293,2293,WORD,tempted,320.0,240.0,14.0,30.0,0.466666666667
2739,V2294,2294,WORD,ten,320.0,240.0,24.0,30.0,0.8
2740,V2295,2295,WORD,ten hours,320.0,240.0,42.0,30.0,1.4
2741,V2296,2296,WORD,ten months,320.0,240.0,28.0,30.0,0.933333333333
2742,V2297,2297,WORD,ten months ago,320.0,240.0,42.0,30.0,1.4
2743,V2298,2298,WORD,ten weeks,320.0,240.0,31.0,30.0,1.03333333333
2744,V2299,2299,WORD,ten years,320.0,240.0,25.0,30.0,0.833333333333
2745,V2300,2300,WORD,ten years old,320.0,240.0,14.0,30.0,0.466666666667
2746,V2301,2301,WORD,tend to (1) ,320.0,240.0,13.0,30.0,0.433333333333
2747,V2302,2302,WORD,tend to (2) ,320.0,240.0,8.0,30.0,0.266666666667
2748,V2303,2303,WORD,tendency,320.0,240.0,23.0,30.0,0.766666666667
2749,V2304,2304,WORD,Tennessee,320.0,240.0,21.0,30.0,0.7
2750,V2305,2305,WORD,tennis,320.0,240.0,30.0,30.0,1.0
2751,V2306,2306,WORD,terrible (1) ,320.0,240.0,7.0,30.0,0.233333333333
2752,V2307,2307,WORD,test (n.),320.0,240.0,12.0,30.0,0.4
2753,V2308,2308,WORD,test (v.),320.0,240.0,16.0,30.0,0.533333333333
2754,V2309,2309,WORD,testify,320.0,240.0,8.0,30.0,0.266666666667
2755,V2310,2310,WORD,Texas,320.0,240.0,16.0,30.0,0.533333333333
2756,V2311,2311,WORD,than,320.0,240.0,17.0,30.0,0.566666666667
2757,V2312,2312,WORD,thank you,320.0,240.0,9.0,30.0,0.3
2758,V2313,2313,WORD,Thanksgiving (1) ,320.0,240.0,20.0,30.0,0.666666666667
2759,V2314,2314,WORD,Thanksgiving (2) ,320.0,240.0,24.0,30.0,0.8
2760,V2315,2315,WORD,that,320.0,240.0,25.0,30.0,0.833333333333
2761,V2316,2316,WORD,their,320.0,240.0,14.0,30.0,0.466666666667
2762,V2317,2317,WORD,theory (acad.),320.0,240.0,27.0,30.0,0.9
2763,V2318,2318,WORD,therapy (acad.),320.0,240.0,40.0,30.0,1.33333333333
2764,V2319,2319,WORD,they,320.0,240.0,12.0,32.8767123288,0.365
2765,V2320,2320,WORD,thick (dimension 1) ,320.0,240.0,19.0,30.0,0.633333333333
2766,V2321,2321,WORD,thick (dimension 2) ,320.0,240.0,25.0,30.0,0.833333333333
2767,V2322,2322,WORD,thin (1) ,320.0,240.0,15.0,30.0,0.5
2768,V2323,2323,WORD,thin (2) ,320.0,240.0,10.0,30.0,0.333333333333
2769,V2324,2324,WORD,thin person,320.0,240.0,20.0,30.0,0.666666666667
2770,V2325,2325,WORD,thing,320.0,240.0,27.0,30.0,0.9
2771,V2326,2326,WORD,think,320.0,240.0,3.0,30.0,0.1
2772,V2327,2327,WORD,third week of month,320.0,240.0,29.0,30.0,0.966666666667
2773,V2328,2328,WORD,thirsty,320.0,240.0,6.0,30.0,0.2
2774,V2329,2329,WORD,thirteen,320.0,240.0,26.0,30.0,0.866666666667
2775,V2330,2330,WORD,thirteen years old,320.0,240.0,18.0,30.0,0.6
2776,V2331,2331,WORD,thirty,320.0,240.0,30.0,30.0,1.0
2777,V2332,2332,WORD,thirty-five (1) ,320.0,240.0,6.0,30.0,0.2
2778,V2333,2333,WORD,thirty-five (2) ,320.0,240.0,10.0,30.0,0.333333333333
2779,V2334,2334,WORD,thirty-three ,320.0,240.0,23.0,30.0,0.766666666667
2780,V2335,2335,WORD,this (location),320.0,240.0,32.0,30.0,1.06666666667
2781,V2336,2336,WORD,three,320.0,240.0,4.0,30.0,0.133333333333
2782,V2337,2337,WORD,three fourths,320.0,240.0,8.0,30.0,0.266666666667
2783,V2338,2338,WORD,three hundred (1) ,320.0,240.0,10.0,30.0,0.333333333333
2784,V2339,2339,WORD,three hundred (2) ,320.0,240.0,21.0,30.0,0.7
2785,V2340,2340,WORD,through,320.0,240.0,31.0,30.0,1.03333333333
2786,V2341,2341,WORD,throw away (1) ,320.0,240.0,9.0,30.0,0.3
2787,V2342,2342,WORD,throw away (2) ,320.0,240.0,23.0,30.0,0.766666666667
2788,V2343,2343,WORD,thunder,320.0,240.0,29.0,30.0,0.966666666667
2789,V2344,2344,WORD,Thursday (1) ,320.0,240.0,37.0,30.0,1.23333333333
2790,V2345,2345,WORD,Thursday (2) ,320.0,240.0,6.0,30.0,0.2
2791,V2346,2346,WORD,ticket,320.0,240.0,24.0,30.0,0.8
2792,V2348,2348,WORD,tiger,320.0,240.0,6.0,30.0,0.2
2793,V2349,2349,WORD,time (1) ,320.0,240.0,15.0,30.0,0.5
2794,V2350,2350,WORD,tired,320.0,240.0,8.0,30.0,0.266666666667
2795,V2351,2351,WORD,title,320.0,240.0,6.0,30.0,0.2
2796,V2352,2352,WORD,toast (celebrate),320.0,240.0,16.0,30.0,0.533333333333
2797,V2353,2353,WORD,toast (food 1),320.0,240.0,19.0,30.0,0.633333333333
2798,V2354,2354,WORD,toast (food 2),320.0,240.0,23.0,31.4350797267,0.731666666667
2799,V2355,2355,WORD,tobacco,320.0,240.0,12.0,32.8767123288,0.365
2800,V2356,2356,WORD,toilet lid,320.0,240.0,42.0,30.0,1.4
2801,V2357,2357,WORD,toilet plunger,320.0,240.0,64.0,30.0,2.13333333333
2802,V2358,2358,WORD,toilet seat,320.0,240.0,45.0,30.7167235495,1.465
2803,V2359,2359,WORD,Tom Collins,320.0,240.0,12.0,32.8767123288,0.365
2804,V2360,2360,WORD,tomato,320.0,240.0,28.0,30.0,0.933333333333
2805,V2361,2361,WORD,tomorrow,320.0,240.0,18.0,30.0,0.6
2806,V2362,2362,WORD,too bad (1),320.0,240.0,15.0,30.0,0.5
2807,V2363,2363,WORD,too much,320.0,240.0,14.0,30.0,0.466666666667
2808,V2364,2364,WORD,toothbrush,320.0,240.0,29.0,30.0,0.966666666667
2809,V2365,2365,WORD,toothpaste,320.0,240.0,34.0,30.0,1.13333333333
2810,V2366,2366,WORD,Toronto (1) ,320.0,240.0,26.0,30.0,0.866666666667
2811,V2367,2367,WORD,Toronto (2) ,320.0,240.0,30.0,30.0,1.0
2812,V2368,2368,WORD,touch ,320.0,240.0,12.0,30.0,0.4
2813,V2369,2369,WORD,touched emotionally,320.0,240.0,12.0,32.8767123288,0.365
2814,V2371,2371,WORD,tough (1) ,320.0,240.0,31.0,30.0,1.03333333333
2815,V2372,2372,WORD,tournament,320.0,240.0,55.0,30.5272895467,1.80166666667
2816,V2373,2373,WORD,towel,320.0,240.0,59.0,30.4909560724,1.935
2817,V2374,2374,WORD,toy,320.0,240.0,28.0,30.0,0.933333333333
2818,V2376,2376,WORD,trade (1) ,320.0,240.0,26.0,30.0,0.866666666667
2819,V2377,2377,WORD,trade (2) ,320.0,240.0,26.0,30.0,0.866666666667
2820,V2378,2378,WORD,trade (3),320.0,240.0,31.0,30.0,1.03333333333
2821,V2379,2379,WORD,tradition (1) ,320.0,240.0,56.0,30.5177111717,1.835
2822,V2380,2380,WORD,tradition (2) ,320.0,240.0,20.0,30.0,0.666666666667
2823,V2381,2381,WORD,tradition (3) ,320.0,240.0,12.0,32.8767123288,0.365
2824,V2382,2382,WORD,traffic,320.0,240.0,32.0,30.0,1.06666666667
2825,V2383,2383,WORD,train (locomotive),320.0,240.0,26.0,30.0,0.866666666667
2826,V2384,2384,WORD,transfer,320.0,240.0,23.0,31.4350797267,0.731666666667
2827,V2385,2385,WORD,translate (3),320.0,240.0,12.0,32.8767123288,0.365
2828,V2386,2386,WORD,transparency (acad.),320.0,240.0,17.0,30.0,0.566666666667
2829,V2388,2388,WORD,trash (1) ,320.0,240.0,24.0,30.0,0.8
2830,V2389,2389,WORD,travel (1) ,320.0,240.0,34.0,30.0,1.13333333333
2831,V2390,2390,WORD,travel (2) ,320.0,240.0,36.0,30.0,1.2
2832,V2391,2391,WORD,travel (3) ,320.0,240.0,25.0,30.0,0.833333333333
2833,V2392,2392,WORD,treasurer,320.0,240.0,47.0,30.0,1.56666666667
2834,V2393,2393,WORD,tree,320.0,240.0,26.0,30.0,0.866666666667
2835,V2394,2394,WORD,Trenton NJ,320.0,240.0,29.0,30.0,0.966666666667
2836,V2395,2395,WORD,trigonometry ,320.0,240.0,36.0,30.0,1.2
2837,V2396,2396,WORD,thrilled,320.0,240.0,16.0,30.0,0.533333333333
2838,V2397,2397,WORD,trouble,320.0,240.0,19.0,30.0,0.633333333333
2839,V2398,2398,WORD,trust,320.0,240.0,6.0,30.0,0.2
2840,V2399,2399,WORD,try,320.0,240.0,19.0,30.0,0.633333333333
2841,V2400,2400,WORD,try (arch.),320.0,240.0,23.0,31.4350797267,0.731666666667
2842,V2401,2401,WORD,TTY,320.0,240.0,25.0,30.0,0.833333333333
2843,V2402,2402,WORD,Tuesday (1) ,320.0,240.0,30.0,30.0,1.0
2844,V2403,2403,WORD,Tuesday (2) ,320.0,240.0,38.0,30.0,1.26666666667
2845,V2404,2404,WORD,turkey,320.0,240.0,25.0,30.0,0.833333333333
2846,V2405,2405,WORD,turn left soon,320.0,240.0,19.0,30.0,0.633333333333
2847,V2406,2406,WORD,turn left,320.0,240.0,16.0,30.0,0.533333333333
2848,V2407,2407,WORD,turn right soon,320.0,240.0,19.0,30.0,0.633333333333
2849,V2408,2408,WORD,turn right,320.0,240.0,12.0,32.8767123288,0.365
2850,V2409,2409,WORD,turtle,320.0,240.0,8.0,30.0,0.266666666667
2851,V2410,2410,WORD,turtleneck,320.0,240.0,35.0,30.0,1.16666666667
2852,V2411,2411,WORD,tutor (acad.),320.0,240.0,15.0,30.0,0.5
2853,V2412,2412,WORD,tweezers,320.0,240.0,28.0,30.0,0.933333333333
2854,V2413,2413,WORD,twelve,320.0,240.0,3.0,30.0,0.1
2855,V2414,2414,WORD,twenty,320.0,240.0,21.0,30.0,0.7
2856,V2415,2415,WORD,twenty years old (1),320.0,240.0,18.0,30.0,0.6
2857,V2416,2416,WORD,twenty years old (2),320.0,240.0,15.0,30.0,0.5
2858,V2417,2417,WORD,twenty-eight,320.0,240.0,6.0,30.0,0.2
2859,V2418,2418,WORD,twenty-five (1) ,320.0,240.0,8.0,30.0,0.266666666667
2860,V2419,2419,WORD,twenty-five (2) ,320.0,240.0,19.0,30.0,0.633333333333
2861,V2420,2420,WORD,twenty-five (3) ,320.0,240.0,10.0,30.0,0.333333333333
2862,V2422,2422,WORD,twenty-five years old (1) ,320.0,240.0,28.0,30.0,0.933333333333
2863,V2423,2423,WORD,twenty-five years old (2) ,320.0,240.0,18.0,30.0,0.6
2864,V2424,2424,WORD,twenty-four,320.0,240.0,9.0,30.0,0.3
2865,V2425,2425,WORD,twenty-four years old,320.0,240.0,26.0,30.0,0.866666666667
2866,V2426,2426,WORD,twenty-nine,320.0,240.0,10.0,30.0,0.333333333333
2867,V2427,2427,WORD,twenty-one,320.0,240.0,23.0,30.0,0.766666666667
2868,V2428,2428,WORD,twenty-one years old (1),320.0,240.0,13.0,30.0,0.433333333333
2869,V2429,2429,WORD,twenty-one years old (2),320.0,240.0,21.0,30.0,0.7
2870,V2430,2430,WORD,twenty-seven,320.0,240.0,8.0,30.0,0.266666666667
2871,V2431,2431,WORD,twenty-six,320.0,240.0,7.0,30.0,0.233333333333
2872,V2432,2432,WORD,twenty-six years old,320.0,240.0,35.0,30.0,1.16666666667
2873,V2433,2433,WORD,twenty-three (1) ,320.0,240.0,6.0,30.0,0.2
2874,V2434,2434,WORD,twenty-three (2) ,320.0,240.0,19.0,30.0,0.633333333333
2875,V2435,2435,WORD,twenty-three years old,320.0,240.0,42.0,30.0,1.4
2876,V2436,2436,WORD,twenty-two,320.0,240.0,23.0,31.4350797267,0.731666666667
2877,V2437,2437,WORD,twenty-two years old,320.0,240.0,23.0,30.0,0.766666666667
2878,V2438,2438,WORD,twice,320.0,240.0,20.0,30.0,0.666666666667
2879,V2439,2439,WORD,twins (1),320.0,240.0,32.0,30.0,1.06666666667
2880,V2440,2440,WORD,twins (2),320.0,240.0,27.0,30.0,0.9
2881,V2441,2441,WORD,two,320.0,240.0,3.0,30.0,0.1
2882,V2442,2442,WORD,two hours,320.0,240.0,33.0,30.0,1.1
2883,V2443,2443,WORD,two hundred (1) ,320.0,240.0,10.0,30.0,0.333333333333
2884,V2444,2444,WORD,two hundred (2) ,320.0,240.0,12.0,32.8767123288,0.365
2885,V2445,2445,WORD,two months,320.0,240.0,19.0,30.0,0.633333333333
2886,V2446,2446,WORD,two weeks,320.0,240.0,26.0,30.0,0.866666666667
2887,V2447,2447,WORD,type (v.),320.0,240.0,30.0,30.0,1.0
2888,V2449,2449,WORD,ugly,320.0,240.0,37.0,30.0,1.23333333333
2889,V2450,2450,WORD,Ukraine,320.0,240.0,42.0,30.0,1.4
2890,V2451,2451,WORD,umbrella,320.0,240.0,32.0,30.0,1.06666666667
2891,V2452,2452,WORD,uncle (1) ,320.0,240.0,27.0,30.0,0.9
2892,V2453,2453,WORD,uncle (2) ,320.0,240.0,61.0,30.4746044963,2.00166666667
2893,V2454,2454,WORD,under (1),320.0,240.0,9.0,30.0,0.3
2894,V2456,2456,WORD,understand,320.0,240.0,3.0,30.0,0.1
2895,V2457,2457,WORD,unfair,320.0,240.0,23.0,31.4350797267,0.731666666667
2896,V2458,2458,WORD,until,320.0,240.0,24.0,30.0,0.8
2897,V2459,2459,WORD,up to now,320.0,240.0,39.0,30.0,1.3
2898,V2460,2460,WORD,up to you,320.0,240.0,12.0,30.0,0.4
2899,V2462,2462,WORD,upset (1) ,320.0,240.0,34.0,30.0,1.13333333333
2900,V2463,2463,WORD,upset (2) ,320.0,240.0,72.0,30.4011259676,2.36833333333
2901,V2464,2464,WORD,upset stomach (1),320.0,240.0,43.0,30.0,1.43333333333
2902,V2465,2465,WORD,use (1) ,320.0,240.0,63.0,30.4593070105,2.06833333333
2903,V2466,2466,WORD,use (2) ,320.0,240.0,45.0,30.0,1.5
2904,V2468,2468,WORD,Usher's Syndrome,320.0,240.0,12.0,32.8767123288,0.365
2905,V2469,2469,WORD,Utah,320.0,240.0,19.0,30.0,0.633333333333
2906,V2470,2470,WORD,vacation,320.0,240.0,25.0,30.0,0.833333333333
2907,V2471,2471,WORD,vacuum cleaner,320.0,240.0,15.0,30.0,0.5
2908,V2472,2472,WORD,vague,320.0,240.0,56.0,30.5177111717,1.835
2909,V2473,2473,WORD,vain,320.0,240.0,28.0,30.0,0.933333333333
2910,V2474,2474,WORD,valentine (1) ,320.0,240.0,32.0,30.0,1.06666666667
2911,V2475,2475,WORD,valentine (2) ,320.0,240.0,50.0,30.0,1.66666666667
2912,V2476,2476,WORD,value (1) ,320.0,240.0,27.0,30.0,0.9
2913,V2477,2477,WORD,Vancouver WA,320.0,240.0,9.0,30.0,0.3
2914,V2478,2478,WORD,vary,320.0,240.0,32.0,30.0,1.06666666667
2915,V2479,2479,WORD,vegetable (1) ,320.0,240.0,19.0,30.0,0.633333333333
2916,V2480,2480,WORD,vegetarian,320.0,240.0,10.0,30.0,0.333333333333
2917,V2481,2481,WORD,verb (acad.),320.0,240.0,13.0,30.0,0.433333333333
2918,V2482,2482,WORD,Vermont,320.0,240.0,19.0,30.0,0.633333333333
2919,V2483,2483,WORD,vice president,320.0,240.0,9.0,30.0,0.3
2920,V2484,2484,WORD,videotape,320.0,240.0,32.0,30.0,1.06666666667
2921,V2485,2485,WORD,Viet Nam (1) ,320.0,240.0,6.0,30.0,0.2
2922,V2486,2486,WORD,Viet Nam (2) ,320.0,240.0,27.0,30.0,0.9
2923,V2487,2487,WORD,virgin,320.0,240.0,8.0,30.0,0.266666666667
2924,V2488,2488,WORD,Virgin Islands,320.0,240.0,23.0,31.4350797267,0.731666666667
2925,V2489,2489,WORD,Virginia,320.0,240.0,9.0,30.0,0.3
2926,V2490,2490,WORD,visit,320.0,240.0,45.0,30.0,1.5
2927,V2491,2491,WORD,visualize,320.0,240.0,45.0,30.7167235495,1.465
2928,V2492,2492,WORD,vodka,320.0,240.0,23.0,30.0,0.766666666667
2929,V2493,2493,WORD,voice (1) ,320.0,240.0,29.0,30.0,0.966666666667
2930,V2494,2494,WORD,voice (2) ,320.0,240.0,16.0,30.0,0.533333333333
2931,V2495,2495,WORD,Volkswagen,320.0,240.0,6.0,30.0,0.2
2932,V2496,2496,WORD,volleyball (1) ,320.0,240.0,26.0,30.0,0.866666666667
2933,V2497,2497,WORD,volleyball (2) ,320.0,240.0,17.0,30.0,0.566666666667
2934,V2498,2498,WORD,vomit,320.0,240.0,43.0,30.0,1.43333333333
2935,V2499,2499,WORD,voted in,320.0,240.0,9.0,30.0,0.3
2936,V2500,2500,WORD,wait,320.0,240.0,20.0,30.0,0.666666666667
2937,V2501,2501,WORD,waiter/waitress (1) ,320.0,240.0,13.0,30.0,0.433333333333
2938,V2502,2502,WORD,waiter/waitress (2) ,320.0,240.0,12.0,30.0,0.4
2939,V2503,2503,WORD,waiter/waitress (3) ,320.0,240.0,23.0,31.4350797267,0.731666666667
2940,V2504,2504,WORD,wake up,320.0,240.0,6.0,30.0,0.2
2941,V2505,2505,WORD,walk (1) ,320.0,240.0,24.0,30.0,0.8
2942,V2506,2506,WORD,walk (2) ,320.0,240.0,32.0,30.0,1.06666666667
2943,V2508,2508,WORD,want,320.0,240.0,19.0,30.0,0.633333333333
2944,V2509,2509,WORD,war (1),320.0,240.0,23.0,31.4350797267,0.731666666667
2945,V2510,2510,WORD,warm,320.0,240.0,25.0,30.0,0.833333333333
2946,V2511,2511,WORD,warn,320.0,240.0,20.0,30.0,0.666666666667
2947,V2512,2512,WORD,Wallenberg's Syndrome,320.0,240.0,12.0,30.0,0.4
2948,V2513,2513,WORD,wash,320.0,240.0,10.0,30.0,0.333333333333
2949,V2514,2514,WORD,wash dishes,320.0,240.0,34.0,30.0,1.13333333333
2950,V2515,2515,WORD,wash face,320.0,240.0,37.0,30.0,1.23333333333
2951,V2516,2516,WORD,Washington,320.0,240.0,42.0,30.0,1.4
2952,V2518,2518,WORD,waste,320.0,240.0,15.0,30.0,0.5
2953,V2519,2519,WORD,water,320.0,240.0,20.0,30.0,0.666666666667
2954,V2520,2520,WORD,water skiing,320.0,240.0,24.0,30.0,0.8
2955,V2521,2521,WORD,watermelon,320.0,240.0,52.0,30.5582761998,1.70166666667
2956,V2522,2522,WORD,water polo,320.0,240.0,26.0,30.0,0.866666666667
2957,V2523,2523,WORD,we,320.0,240.0,24.0,30.0,0.8
2958,V2524,2524,WORD,we five,320.0,240.0,42.0,30.0,1.4
2959,V2525,2525,WORD,we four,320.0,240.0,38.0,30.0,1.26666666667
2960,V2526,2526,WORD,we three,320.0,240.0,40.0,30.0,1.33333333333
2961,V2527,2527,WORD,we two,320.0,240.0,23.0,31.4350797267,0.731666666667
2962,V2528,2528,WORD,weak (1) ,320.0,240.0,20.0,30.0,0.666666666667
2963,V2529,2529,WORD,weather (1) ,320.0,240.0,26.0,30.0,0.866666666667
2964,V2530,2530,WORD,weather (2) ,320.0,240.0,21.0,30.0,0.7
2965,V2531,2531,WORD,Wednesday (1) ,320.0,240.0,54.0,30.5372290292,1.76833333333
2966,V2532,2532,WORD,Wednesday (2) ,320.0,240.0,45.0,30.0,1.5
2967,V2533,2533,WORD,week,320.0,240.0,14.0,30.0,0.466666666667
2968,V2534,2534,WORD,weekend (1),320.0,240.0,26.0,30.0,0.866666666667
2969,V2535,2535,WORD,weigh,320.0,240.0,45.0,30.7167235495,1.465
2970,V2536,2536,WORD,weightlifting,320.0,240.0,24.0,30.0,0.8
2971,V2537,2537,WORD,weird (acad.),320.0,240.0,13.0,30.0,0.433333333333
2972,V2538,2538,WORD,welding,320.0,240.0,18.0,30.0,0.6
2973,V2539,2539,WORD,well off (1) ,320.0,240.0,47.0,30.0,1.56666666667
2974,V2540,2540,WORD,well off (2) ,320.0,240.0,31.0,30.0,1.03333333333
2975,V2541,2541,WORD,west,320.0,240.0,8.0,30.0,0.266666666667
2976,V2542,2542,WORD,West Virginia,320.0,240.0,21.0,30.0,0.7
2977,V2543,2543,WORD,wet,320.0,240.0,42.0,30.0,1.4
2978,V2545,2545,WORD,what (1),320.0,240.0,13.0,30.0,0.433333333333
2979,V2546,2546,WORD,what (2) ,320.0,240.0,8.0,30.0,0.266666666667
2980,V2547,2547,WORD,what's up?,320.0,240.0,21.0,30.0,0.7
2981,V2548,2548,WORD,what (3) ,320.0,240.0,23.0,30.0,0.766666666667
2982,V2550,2550,WORD,wheelchair (1) ,320.0,240.0,33.0,30.0,1.1
2983,V2551,2551,WORD,wheelchair (2) ,320.0,240.0,27.0,30.0,0.9
2984,V2552,2552,WORD,when (1) ,320.0,240.0,19.0,30.0,0.633333333333
2985,V2553,2553,WORD,where,320.0,240.0,18.0,30.0,0.6
2986,V2554,2554,WORD,which,320.0,240.0,25.0,30.0,0.833333333333
2987,V2555,2555,WORD,white,320.0,240.0,33.0,30.0,1.1
2988,V2556,2556,WORD,white person,320.0,240.0,14.0,30.0,0.466666666667
2989,V2557,2557,WORD,who (1) ,320.0,240.0,14.0,30.0,0.466666666667
2990,V2558,2558,WORD,who (2) ,320.0,240.0,35.0,30.0,1.16666666667
2991,V2559,2559,WORD,who (3) ,320.0,240.0,13.0,30.0,0.433333333333
2992,V2561,2561,WORD,why (1) ,320.0,240.0,7.0,30.0,0.233333333333
2993,V2562,2562,WORD,why (2) ,320.0,240.0,23.0,31.4350797267,0.731666666667
2994,V2563,2563,WORD,why (3) ,320.0,240.0,28.0,30.0,0.933333333333
2995,V2564,2564,WORD,wife (2),320.0,240.0,23.0,30.0,0.766666666667
2996,V2565,2565,WORD,wild,320.0,240.0,32.0,30.0,1.06666666667
2997,V2567,2567,WORD,will,320.0,240.0,8.0,30.0,0.266666666667
2998,V2568,2568,WORD,willing,320.0,240.0,9.0,30.0,0.3
2999,V2569,2569,WORD,win (1) ,320.0,240.0,17.0,30.0,0.566666666667
3000,V2570,2570,WORD,win (2) ,320.0,240.0,42.0,30.0,1.4
3001,V2571,2571,WORD,wind (breeze),320.0,240.0,35.0,30.0,1.16666666667
3002,V2572,2572,WORD,window,320.0,240.0,36.0,30.0,1.2
3003,V2573,2573,WORD,wine,320.0,240.0,29.0,30.0,0.966666666667
3004,V2574,2574,WORD,winter (1) ,320.0,240.0,23.0,31.4350797267,0.731666666667
3005,V2575,2575,WORD,winter (2) ,320.0,240.0,35.0,30.0,1.16666666667
3006,V2576,2576,WORD,Wisconsin,320.0,240.0,21.0,30.0,0.7
3007,V2577,2577,WORD,wise,320.0,240.0,40.0,30.0,1.33333333333
3008,V2578,2578,WORD,with,320.0,240.0,18.0,30.0,0.6
3009,V2580,2580,WORD,withdrawal (acad.),320.0,240.0,16.0,30.0,0.533333333333
3010,V2581,2581,WORD,without,320.0,240.0,33.0,30.0,1.1
3011,V2582,2582,WORD,woman (1) ,320.0,240.0,10.0,30.0,0.333333333333
3012,V2583,2583,WORD,woman (2) ,320.0,240.0,30.0,30.0,1.0
3013,V2584,2584,WORD,woman (3) ,320.0,240.0,30.0,30.0,1.0
3014,V2585,2585,WORD,wonderful (1) ,320.0,240.0,14.0,30.0,0.466666666667
3015,V2586,2586,WORD,wood,320.0,240.0,16.0,30.0,0.533333333333
3016,V2587,2587,WORD,word,320.0,240.0,13.0,30.0,0.433333333333
3017,V2588,2588,WORD,work (1) ,320.0,240.0,24.0,30.0,0.8
3018,V2589,2589,WORD,workshop (acad.),320.0,240.0,13.0,30.0,0.433333333333
3019,V2590,2590,WORD,world,320.0,240.0,23.0,30.0,0.766666666667
3020,V2591,2591,WORD,worm,320.0,240.0,10.0,30.0,0.333333333333
3021,V2592,2592,WORD,worn out,320.0,240.0,14.0,30.0,0.466666666667
3022,V2593,2593,WORD,worry,320.0,240.0,53.0,30.5475504323,1.735
3023,V2594,2594,WORD,worse,320.0,240.0,20.0,30.0,0.666666666667
3024,V2596,2596,WORD,worship (1) ,320.0,240.0,8.0,30.0,0.266666666667
3025,V2597,2597,WORD,worship (2) ,320.0,240.0,28.0,30.0,0.933333333333
3026,V2599,2599,WORD,worthless,320.0,240.0,26.0,30.0,0.866666666667
3027,V2600,2600,WORD,wow (1) ,320.0,240.0,49.0,30.0,1.63333333333
3028,V2601,2601,WORD,wow (2) ,320.0,240.0,27.0,30.0,0.9
3029,V2602,2602,WORD,wow (3) ,320.0,240.0,30.0,30.0,1.0
3030,V2603,2603,WORD,wow (4),320.0,240.0,45.0,30.7167235495,1.465
3031,V2604,2604,WORD,wrestling,320.0,240.0,19.0,30.0,0.633333333333
3032,V2605,2605,WORD,write,320.0,240.0,50.0,30.0,1.66666666667
3033,V2606,2606,WORD,wrong (1),320.0,240.0,17.0,30.0,0.566666666667
3034,V2607,2607,WORD,mistake,320.0,240.0,23.0,31.4350797267,0.731666666667
3035,V2608,2608,WORD,Wyoming,320.0,240.0,16.0,30.0,0.533333333333
3036,V2609,2609,WORD,extra large (clothing size),320.0,240.0,63.0,30.4593070105,2.06833333333
3037,V2610,2610,WORD,year,320.0,240.0,36.0,30.0,1.2
3038,V2611,2611,WORD,year-round,320.0,240.0,28.0,30.0,0.933333333333
3039,V2612,2612,WORD,yellow,320.0,240.0,25.0,30.0,0.833333333333
3040,V2613,2613,WORD,yes (1) ,320.0,240.0,13.0,30.0,0.433333333333
3041,V2614,2614,WORD,yes (2) ,320.0,240.0,40.0,30.0,1.33333333333
3042,V2615,2615,WORD,yesterday (1) ,320.0,240.0,10.0,30.0,0.333333333333
3043,V2616,2616,WORD,yesterday (2) ,320.0,240.0,10.0,30.0,0.333333333333
3044,V2617,2617,WORD,yesterday (3) ,320.0,240.0,12.0,30.0,0.4
3045,V2618,2618,WORD,you,320.0,240.0,17.0,30.0,0.566666666667
3046,V2619,2619,WORD,you know,320.0,240.0,8.0,30.0,0.266666666667
